Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,2nd_Road_Number,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,DateVals,TimeVals
200801YR90262,531660,189210,-0.100987,51.58632,3,2,2,5,31,E09000014,3,105,6,30,3,0,0,4,1,1,1,1,E01002003,1209,34
200801YR90264,532290,190510,-0.091409,51.597855,3,1,1,1,31,E09000014,3,109,6,30,3,0,5,1,1,1,1,2,E01002088,1156,1049
200801YR90266,530110,188430,-0.123636,51.57967,3,1,1,5,31,E09000014,3,103,6,30,7,1201,5,1,1,2,1,1,E01001990,1216,544
200801YR90267,532110,190650,-0.093953,51.599155,3,2,1,4,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,1,E01002100,1222,699
200801YR90268,533780,190150,-0.070046,51.594268,3,2,1,2,31,E09000014,3,10,6,30,3,1010,5,1,1,1,1,1,E01001979,1220,1049
200801YR90270,530840,190840,-0.112209,51.601159,3,2,1,5,31,E09000014,3,105,6,30,3,0,0,1,1,1,1,1,E01001971,1216,1103
200801YR90271,529390,189150,-0.133756,51.586306,3,2,2,7,31,E09000014,3,1201,6,30,3,0,0,1,1,1,1,1,E01002019,1218,1192
200801YR90272,527770,188840,-0.157239,51.583889,3,2,1,7,31,E09000014,5,0,6,30,6,0,0,1,1,1,1,1,E01001994,1218,845
200801YR90273,534190,190660,-0.063936,51.598753,3,1,1,4,31,E09000014,4,137,6,30,0,0,0,1,1,1,1,1,E01002074,1222,1082
200801YR90274,532160,190530,-0.093277,51.598065,3,2,1,3,31,E09000014,3,109,6,30,3,0,0,1,1,1,1,1,E01002028,1221,873
200801YR90277,532040,190220,-0.095125,51.595307,3,1,1,7,31,E09000014,3,1080,6,30,3,0,0,1,1,1,1,1,E01002028,1204,1318
200801YR90278,533560,190410,-0.073122,51.596657,3,1,1,1,31,E09000014,3,10,6,30,0,0,0,4,1,1,1,1,E01001978,1219,28
200801YR90280,533400,190600,-0.075358,51.598402,2,2,2,4,31,E09000014,3,10,6,30,3,109,1,4,1,2,1,1,E01001978,1173,1259
200801YR90283,531750,188800,-0.099842,51.582614,3,2,1,7,31,E09000014,3,105,2,30,3,105,5,4,1,1,1,2,E01001999,1225,1199
200801YR90284,528780,190620,-0.142017,51.599656,2,1,1,3,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01001963,1186,1079
200801YR90289,533610,188370,-0.073176,51.578312,3,1,1,6,31,E09000014,3,10,6,30,0,0,0,1,1,1,1,1,E01002051,1189,919
200801YR90291,533380,190330,-0.075749,51.59598,2,1,1,6,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01001976,1210,533
200801YR90293,531560,189510,-0.102317,51.589039,3,1,2,3,31,E09000014,3,105,6,30,0,0,5,4,1,1,1,1,E01002003,1186,1274
200801YR90294,534630,189460,-0.058047,51.587865,3,2,1,7,31,E09000014,3,503,6,30,0,0,1,1,1,1,1,1,E01002080,1197,1151
200801YR90295,532150,189180,-0.093929,51.585935,3,1,1,1,31,E09000014,6,0,6,30,3,504,0,1,1,1,1,1,E01002048,1233,994
200801YR90296,532460,190510,-0.088956,51.597815,3,2,1,1,31,E09000014,3,109,6,30,3,0,0,1,1,1,1,1,E01002088,1233,1034
200801YR90297,532570,188670,-0.088063,51.581254,3,2,1,2,31,E09000014,4,152,6,30,3,0,0,1,1,1,1,1,E01002042,1234,1019
200801YR90301,531060,190280,-0.109243,51.596075,3,1,1,3,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,1,E01002029,1200,656
200801YR90303,528750,189700,-0.142787,51.591395,3,1,2,5,31,E09000014,4,550,6,30,0,0,0,1,1,1,1,1,E01001997,1237,596
200801YR90305,529090,189490,-0.137959,51.58943,3,2,2,6,31,E09000014,3,504,6,30,3,0,0,1,1,1,1,1,E01002020,1238,995
200801YR90306,533580,188840,-0.07343,51.582543,3,2,1,6,31,E09000014,3,503,6,30,3,0,0,4,1,1,1,1,E01002073,1238,1309
200801YR90308,531010,189470,-0.110267,51.588807,2,2,1,5,31,E09000014,3,504,3,30,6,138,5,4,2,2,1,1,E01002003,1244,1239
200801YR90310,534230,189310,-0.063875,51.586612,3,1,1,3,31,E09000014,3,503,2,30,3,0,0,4,1,1,1,1,E01002068,1242,1256
200801YR90311,534520,189830,-0.059492,51.591216,3,2,1,4,31,E09000014,3,1055,6,30,0,0,5,1,1,1,1,1,E01002080,1243,839
200801YR90312,531790,188530,-0.099366,51.580178,3,1,1,6,31,E09000014,3,105,6,30,3,0,0,1,1,1,1,1,E01001999,1245,799
200801YR90314,532910,190120,-0.08261,51.594204,3,2,2,7,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002086,1246,1236
200801YR90315,533190,189110,-0.078953,51.585062,3,1,1,1,31,E09000014,3,504,6,30,3,0,1,4,2,2,1,1,E01002069,1247,212
200801YR90317,534180,189620,-0.064478,51.58941,3,2,1,2,31,E09000014,3,1055,6,40,3,503,0,4,1,1,1,1,E01002066,1248,59
200801YR90322,532630,188820,-0.087141,51.582588,3,1,1,5,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,1,E01002045,1251,950
200801YR90323,529880,188660,-0.126868,51.58179,3,2,1,5,31,E09000014,3,1201,6,30,0,0,1,1,1,1,1,1,E01001989,1251,702
200801YR90326,533120,189550,-0.079796,51.589032,3,2,1,6,31,E09000014,4,153,6,30,3,0,1,1,2,2,1,1,E01001983,1252,1084
200801YR90328,527540,188610,-0.16064,51.581874,3,3,1,5,31,E09000014,3,1,6,30,8,0,0,1,1,1,1,1,E01001994,1258,1038
200801YR90329,534270,190370,-0.062893,51.596128,3,2,1,4,31,E09000014,6,0,6,30,6,0,0,1,1,1,1,1,E01002079,1194,659
200801YR90330,530580,190700,-0.116013,51.599961,3,2,1,3,31,E09000014,4,151,6,30,0,0,0,1,1,1,1,2,E01002098,1207,999
200801YR90331,531820,189780,-0.098465,51.591405,2,2,2,5,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,1,E01002083,1195,969
200801YR90333,531290,190490,-0.105846,51.597909,3,2,1,3,31,E09000014,3,109,6,30,3,0,0,1,1,1,1,2,E01002029,1235,959
200801YR90334,531320,188810,-0.106041,51.582804,3,2,1,4,31,E09000014,4,138,6,30,3,0,0,1,1,1,1,2,E01002000,1236,959
200801YR90335,531010,190390,-0.109923,51.597075,3,1,1,5,31,E09000014,3,105,6,30,3,0,5,1,1,1,1,2,E01002029,1237,1189
200801YR90336,531570,187900,-0.102775,51.574568,3,2,1,7,31,E09000014,4,150,6,30,0,0,0,1,1,1,1,2,E01002002,1239,969
200801YR90337,533880,190200,-0.068585,51.594693,3,2,1,4,31,E09000014,5,0,6,30,6,0,0,1,2,2,1,2,E01002077,1243,409
200801YR90338,532230,190590,-0.092244,51.598588,3,2,1,5,31,E09000014,3,1080,6,30,8,0,0,1,2,2,1,2,E01002100,1244,959
200801YR90340,530850,191180,-0.111938,51.604212,3,2,2,2,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,2,E01001969,1248,584
200801YR90341,533880,191650,-0.068031,51.607724,3,1,1,4,31,E09000014,3,1010,6,30,3,0,5,1,1,1,1,2,E01002034,1250,1169
200801YR90343,534240,189380,-0.063704,51.587239,3,1,1,1,31,E09000014,3,503,6,30,0,0,0,1,1,1,1,2,E01002068,1254,359
200801YR90344,533890,190440,-0.068349,51.596848,3,2,1,3,31,E09000014,3,1010,6,30,3,0,4,1,1,1,1,2,E01001979,1256,998
200801YR90345,533630,188620,-0.072793,51.580554,2,1,1,3,31,E09000014,3,10,6,30,0,0,0,1,1,1,1,2,E01002072,1256,959
200801YR90346,534650,190460,-0.057375,51.596847,3,2,1,5,31,E09000014,5,0,6,30,3,0,0,4,1,1,1,2,E01002075,1258,344
200801YR90351,530950,190380,-0.110793,51.596999,3,1,1,3,31,E09000014,5,0,6,30,0,0,5,1,1,1,1,1,E01002029,1256,964
200801YR90352,531010,189470,-0.110267,51.588807,3,2,1,3,31,E09000014,4,138,6,30,3,504,0,1,1,1,1,1,E01002003,1256,449
200801YR90353,533120,189550,-0.079796,51.589032,3,1,1,3,31,E09000014,4,153,6,30,3,0,0,1,1,1,1,1,E01001983,1256,1049
200801YR90354,532120,191190,-0.093606,51.604005,3,1,1,4,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002096,1257,999
200801YR90355,529000,189880,-0.139114,51.592955,3,1,1,5,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01001967,1258,491
200801YR90357,533750,189460,-0.070742,51.588074,3,1,1,6,31,E09000014,3,10,3,40,0,0,5,1,1,1,1,1,E01002066,1259,739
200801YR90359,531650,190710,-0.100569,51.599802,3,2,1,7,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,1,E01002103,1260,825
200801YR90360,530920,191540,-0.110793,51.607431,3,1,1,1,31,E09000014,3,105,6,30,3,0,0,1,1,1,1,1,E01001975,1261,739
200801YR90361,534230,189290,-0.063882,51.586433,3,3,1,6,31,E09000014,3,503,2,30,3,0,0,1,2,2,1,1,E01002068,1252,957
200801YR90362,534530,189880,-0.059329,51.591663,3,3,1,4,31,E09000014,3,1055,6,30,0,0,0,4,1,1,1,1,E01002080,1257,1359
200801YR90366,533880,191550,-0.06807,51.606825,3,2,1,3,31,E09000014,3,1010,6,30,3,0,0,1,1,1,1,1,E01002034,1263,486
200801YR90367,534510,189790,-0.059652,51.590859,2,3,2,5,31,E09000014,3,1055,6,30,3,0,5,1,1,1,1,1,E01002080,1265,660
200801YR90370,532650,191360,-0.085893,51.605409,2,2,1,1,31,E09000014,3,10,3,40,6,0,5,4,1,1,1,1,E01002093,1268,84
200801YR90373,530640,188990,-0.115783,51.58458,3,2,1,6,31,E09000014,3,103,6,30,3,0,0,1,1,1,1,1,E01002017,1266,1014
200801YR90378,531670,189220,-0.100839,51.586407,3,1,1,4,31,E09000014,3,105,6,30,3,0,5,1,1,1,1,2,E01002003,1243,399
200801YR90381,534290,190060,-0.062723,51.593338,3,1,1,1,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,2,E01002080,1261,759
200801YR90382,533760,189510,-0.070579,51.588521,3,1,1,2,31,E09000014,3,10,6,30,3,153,5,1,1,1,1,2,E01002066,1262,844
200801YR90384,531010,190390,-0.109923,51.597075,3,2,1,6,31,E09000014,3,105,6,30,6,0,5,1,1,1,1,2,E01002029,1266,786
200801YR90385,529130,190480,-0.137018,51.598318,3,2,1,4,31,E09000014,6,0,6,30,3,0,1,1,1,1,1,2,E01001966,1271,549
200801YR90386,534250,189600,-0.063475,51.589214,3,2,2,1,31,E09000014,3,1055,2,30,1,503,5,1,1,1,1,2,E01002080,1268,647
200801YR90387,530450,189120,-0.118475,51.585792,3,2,1,7,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002015,1267,814
200801YR90388,533750,189490,-0.070731,51.588344,3,2,2,3,31,E09000014,3,10,6,30,3,153,5,4,1,1,1,1,E01002066,1270,1207
200801YR90389,531640,189290,-0.101245,51.587043,2,2,1,3,31,E09000014,3,105,6,30,6,105,5,4,1,1,1,1,E01002003,1270,114
200801YR90390,532230,190540,-0.092263,51.598138,3,2,2,3,31,E09000014,3,109,3,30,6,1080,5,1,1,1,1,1,E01002100,1270,779
200801YR90391,534770,191250,-0.05534,51.603917,3,2,1,4,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002039,1271,859
200801YR90395,532320,191470,-0.090614,51.606475,2,1,1,3,31,E09000014,5,0,6,30,3,0,0,1,1,1,1,1,E01002093,1207,974
200801YR90396,530840,187570,-0.113426,51.571772,3,2,1,1,31,E09000014,5,0,6,30,6,0,0,1,2,2,1,2,E01002062,1212,809
200801YR90398,528590,190090,-0.144953,51.594936,3,3,1,7,31,E09000014,4,550,6,30,3,0,0,1,1,1,1,2,E01001997,1274,919
200801YR90399,533960,189050,-0.067869,51.58434,3,1,1,4,31,E09000014,3,503,6,30,0,0,0,1,1,1,1,2,E01002071,1222,1064
200801YR90403,532650,191490,-0.085844,51.606577,3,2,1,2,31,E09000014,3,10,6,30,3,0,0,1,1,1,1,1,E01002093,1241,1367
200801YR90404,532340,190190,-0.090808,51.594967,3,2,1,2,31,E09000014,4,155,6,30,0,0,0,1,1,1,1,1,E01002088,1241,972
200801YR90405,530880,187670,-0.112812,51.572662,3,2,1,7,31,E09000014,5,0,6,30,3,0,0,4,1,1,1,1,E01002062,1246,1401
200801YR90407,532460,189220,-0.089442,51.586222,3,2,1,4,31,E09000014,3,504,1,30,1,0,1,1,1,1,1,2,E01002043,1236,1244
200801YR90408,533070,188470,-0.080927,51.579339,3,2,1,1,31,E09000014,3,503,6,30,6,152,5,4,1,1,1,2,E01002054,1275,14
200801YR90409,527960,188480,-0.154629,51.580611,2,2,1,2,31,E09000014,3,1,2,30,3,1,0,1,1,1,1,2,E01002010,1255,1099
200801YR90411,533790,189860,-0.070013,51.591659,3,2,1,7,31,E09000014,3,10,3,30,3,0,0,4,1,1,1,1,E01001979,1274,1362
200801YR90413,532890,188210,-0.083621,51.577045,3,2,1,1,31,E09000014,3,503,6,30,0,0,0,1,1,1,1,1,E01002056,1275,1224
200801YR90414,529390,189170,-0.133748,51.586486,3,1,1,4,31,E09000014,3,1201,6,30,6,0,1,1,1,1,1,1,E01002020,1278,801
200801YR90415,534210,189160,-0.064221,51.585269,3,1,1,4,31,E09000014,3,503,2,30,3,0,0,1,1,1,1,1,E01002071,1278,939
200801YR90416,531160,189990,-0.107908,51.593446,3,2,2,1,31,E09000014,3,105,2,30,3,105,0,1,1,1,1,1,E01002026,1268,1101
200801YR90419,530460,188760,-0.118465,51.582554,3,1,1,3,31,E09000014,3,103,6,30,3,0,0,1,1,1,1,1,E01002017,1277,515
200801YR90421,533650,188710,-0.07247,51.581358,3,1,1,2,31,E09000014,3,10,6,30,0,0,4,1,1,1,1,1,E01002072,1276,444
200801YR90424,528000,187500,-0.154409,51.571795,3,2,1,5,31,E09000014,4,519,6,30,0,0,0,1,1,1,1,1,E01002008,1251,950
200801YR90426,531010,190390,-0.109923,51.597075,3,1,1,7,31,E09000014,3,105,6,30,6,109,0,1,1,1,1,1,E01002029,1232,809
200801YR90431,532690,188640,-0.086343,51.580956,3,2,1,5,31,E09000014,4,152,6,30,2,0,4,1,1,1,1,1,E01002042,1293,474
200801YR90433,533580,191290,-0.072498,51.60456,3,1,1,1,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002035,1289,1209
200801YR90436,531850,188120,-0.098655,51.57648,3,2,1,7,31,E09000014,6,0,6,30,3,105,0,1,1,1,1,2,E01002002,1295,959
200801YR90437,532230,190590,-0.092244,51.598588,3,2,1,4,31,E09000014,3,1080,3,40,8,0,0,1,2,2,1,2,E01002100,1285,944
200801YR90439,531260,190200,-0.106387,51.59531,3,2,1,5,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,2,E01002026,1251,794
200801YR90440,527880,188550,-0.155758,51.581258,3,2,1,1,31,E09000014,3,1,2,30,8,1,5,4,1,1,1,1,E01002010,1240,1171
200801YR90441,531860,188120,-0.098511,51.576478,3,1,1,7,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,1,E01002058,1225,802
200801YR90442,530850,191170,-0.111941,51.604122,3,2,1,3,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,1,E01001969,1228,1029
200801YR90444,530860,189120,-0.112561,51.585697,3,1,1,5,31,E09000014,3,103,6,30,3,0,0,4,1,1,1,1,E01002014,1272,1344
200801YR90446,532030,190530,-0.095153,51.598095,3,2,1,5,31,E09000014,3,109,6,30,3,0,5,1,1,1,1,1,E01002100,1279,939
200801YR90447,529130,188230,-0.137845,51.578098,2,2,1,6,31,E09000014,5,0,6,30,3,0,0,1,1,1,1,1,E01001987,1280,969
200801YR90449,532840,189460,-0.08387,51.588289,3,2,1,6,31,E09000014,4,153,6,30,3,0,1,4,1,1,1,1,E01002067,1280,1299
200801YR90451,534670,191060,-0.056856,51.602234,3,2,1,4,31,E09000014,5,0,6,30,0,0,0,1,1,1,1,1,E01002040,1236,674
200801YR90452,531250,189010,-0.106976,51.584618,3,3,1,5,31,E09000014,4,138,6,30,3,0,0,1,1,1,1,1,E01001998,1279,1121
200801YR90454,533160,190560,-0.078836,51.598099,3,1,1,7,31,E09000014,3,109,6,30,3,0,1,4,1,1,1,1,E01001977,1281,1155
200801YR90455,531640,189300,-0.101241,51.587133,3,1,1,2,31,E09000014,3,105,2,30,3,105,0,1,2,2,1,1,E01002003,1283,882
200801YR90456,530120,188450,-0.123484,51.579847,3,1,2,1,31,E09000014,3,103,6,30,3,1201,5,4,1,1,1,1,E01001990,1282,1342
200801YR90461,530310,188540,-0.12071,51.580612,3,2,1,5,31,E09000014,6,0,6,30,0,0,0,4,1,1,1,1,E01001990,1286,1188
200801YR90463,531830,189320,-0.098493,51.587268,3,3,1,5,31,E09000014,3,504,6,30,6,0,1,1,1,1,1,1,E01002003,1293,1154
200801YR90465,533370,190600,-0.075791,51.598409,3,1,1,7,31,E09000014,3,109,6,30,3,0,1,1,1,1,1,1,E01002095,1295,804
200801YR90466,534240,189420,-0.063689,51.587598,3,2,1,4,31,E09000014,3,503,6,30,3,0,5,4,1,1,1,1,E01002068,1229,1303
200801YR90467,532240,191490,-0.091761,51.606673,3,1,1,1,31,E09000014,5,0,6,30,3,0,0,1,1,1,1,1,E01002090,1296,604
200801YR90468,531180,187390,-0.10859,51.570076,3,3,1,2,31,E09000014,5,0,6,30,0,0,0,1,1,1,1,1,E01002065,1297,960
200801YR90471,532230,190680,-0.092211,51.599396,3,2,1,4,31,E09000014,3,1080,3,30,0,0,0,1,1,1,1,1,E01002100,1299,724
200801YR90472,533940,190210,-0.067715,51.594769,3,1,1,6,31,E09000014,5,0,6,30,0,0,0,4,1,1,1,1,E01002077,1301,1404
200801YR90473,533860,190440,-0.068782,51.596855,3,1,1,6,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01001978,1301,1306
200801YR90475,532320,191480,-0.09061,51.606564,2,1,1,1,31,E09000014,5,0,6,30,3,0,0,1,1,1,1,1,E01002093,1303,954
200801YR90477,533340,190590,-0.076228,51.598326,3,1,1,4,31,E09000014,3,109,6,30,2,10,0,1,1,1,1,1,E01001978,1306,926
200801YR90478,533260,190150,-0.077549,51.594391,3,1,1,7,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01001977,1302,1209
200801YR90479,531990,189420,-0.096147,51.58813,3,2,1,3,31,E09000014,5,0,6,30,6,0,0,1,1,1,1,1,E01002087,1305,655
200801YR90480,530880,191400,-0.111423,51.606182,3,2,1,4,31,E09000014,3,105,6,30,3,0,1,4,1,1,1,1,E01001969,1306,1179
200801YR90481,533890,191160,-0.068074,51.603318,3,2,1,5,31,E09000014,3,1010,6,30,3,0,0,1,1,1,1,1,E01002035,1307,1029
200801YR90482,532570,188670,-0.088063,51.581254,2,2,2,7,31,E09000014,4,152,6,30,3,0,0,4,1,1,1,1,E01002042,1309,1355
200801YR90483,532620,191250,-0.086368,51.604427,3,1,1,7,31,E09000014,3,10,3,40,3,0,0,1,1,1,1,1,E01002093,1309,1199
200801YR90485,532770,189400,-0.084902,51.587767,3,2,1,2,31,E09000014,4,153,6,30,8,0,0,4,1,2,1,1,E01002067,1304,1416
200801YR90486,533620,188220,-0.073089,51.576962,3,1,1,2,31,E09000014,3,10,6,30,3,152,5,1,1,1,1,1,E01002055,1213,857
200801YR90487,529900,187890,-0.126864,51.574865,3,3,2,2,31,E09000014,3,103,6,30,0,0,1,1,1,1,1,1,E01001984,1304,674
200801YR90489,533910,191040,-0.067831,51.602235,3,2,2,2,31,E09000014,3,1010,6,30,6,0,5,1,1,1,1,1,E01002038,1311,844
200801YR90490,531470,189660,-0.103559,51.590408,3,2,1,2,31,E09000014,3,105,6,30,6,504,5,1,1,1,1,1,E01002031,1311,486
200801YR90491,534580,190060,-0.058539,51.593269,2,1,1,3,31,E09000014,3,1055,6,40,0,0,0,1,2,2,1,1,E01002080,1312,547
200801YR90494,533200,190570,-0.078255,51.59818,3,2,2,4,31,E09000014,3,109,6,30,3,0,4,4,1,1,1,1,E01001977,1313,1349
200801YR90496,528470,188160,-0.14739,51.577619,2,1,1,7,31,E09000014,3,1,6,30,6,550,5,4,1,1,1,1,E01002007,1316,224
200801YR90497,531670,189220,-0.100839,51.586407,3,1,1,7,31,E09000014,3,105,6,30,3,0,0,1,2,2,1,1,E01002003,1316,792
200801YR90499,531350,188570,-0.105698,51.58064,3,1,1,6,31,E09000014,4,138,6,30,0,0,0,4,1,1,1,2,E01002000,1259,1319
200801YR90502,530480,189650,-0.117846,51.590548,3,2,1,7,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,2,E01002012,1274,724
200801YR90503,531160,189200,-0.108203,51.586346,3,3,1,1,31,E09000014,4,138,6,30,3,0,0,1,1,1,1,2,E01002003,1275,564
200801YR90504,533680,189140,-0.071874,51.585215,3,3,2,1,31,E09000014,3,10,6,30,0,0,0,1,1,1,1,2,E01002066,1275,1019
200801YR90505,530080,188270,-0.124128,51.578239,3,2,2,7,31,E09000014,3,103,6,30,6,103,5,4,1,1,1,2,E01001990,1295,34
200801YR90507,532620,191370,-0.086322,51.605505,3,2,2,2,31,E09000014,3,10,6,30,3,0,5,1,1,1,1,2,E01002093,1304,764
200801YR90508,534410,189560,-0.061183,51.588816,3,2,1,2,31,E09000014,3,503,6,30,0,0,0,4,1,1,1,2,E01002080,1304,254
200801YR90510,533810,190130,-0.069621,51.594081,3,2,1,1,31,E09000014,3,1010,6,30,3,10,5,1,1,1,1,2,E01001979,1310,1139
200801YR90511,533810,189990,-0.069675,51.592823,3,1,1,6,31,E09000014,3,10,6,30,0,0,0,1,1,1,1,1,E01002081,1280,1144
200801YR90512,530880,190760,-0.111661,51.60043,3,2,1,2,31,E09000014,3,105,6,30,3,0,5,1,1,1,1,1,E01002105,1297,600
200801YR90514,531470,189660,-0.103559,51.590408,3,2,1,2,31,E09000014,3,105,6,30,3,504,5,1,1,1,1,1,E01002031,1297,554
200801YR90515,531080,188180,-0.109738,51.577198,3,2,2,1,31,E09000014,6,0,6,30,6,0,0,1,2,2,1,1,E01002060,1310,1114
200801YR90517,533870,191490,-0.068237,51.606288,3,2,1,7,31,E09000014,3,1010,6,30,3,0,0,1,1,1,1,2,E01002034,1253,539
200801YR90520,531630,189300,-0.101386,51.587135,3,2,2,2,31,E09000014,3,105,6,30,6,0,5,1,1,1,1,2,E01002003,1318,986
200801YR90521,533030,188140,-0.081629,51.576383,3,2,1,7,31,E09000014,6,0,6,30,0,0,0,1,1,1,1,1,E01002056,1323,859
200801YR90522,533870,191470,-0.068244,51.606109,3,2,1,7,31,E09000014,3,1010,6,30,8,0,0,4,1,1,1,2,E01002034,1323,1349
200801YR90523,530970,189540,-0.110818,51.589446,3,2,1,1,31,E09000014,4,138,6,30,3,0,0,4,2,2,1,2,E01002030,1324,1289
200801YR90525,531990,190300,-0.095817,51.596038,3,2,2,4,31,E09000014,6,0,6,30,8,0,0,1,1,2,1,1,E01002028,1320,1078
200801YR90527,529870,187790,-0.127334,51.573974,3,2,1,4,31,E09000014,3,103,6,30,3,540,0,1,1,1,1,1,E01002757,1320,469
200801YR90528,533060,188450,-0.081079,51.579161,3,1,1,5,31,E09000014,3,503,6,30,0,0,5,1,1,1,1,1,E01002054,1321,744
200801YR90529,530980,190430,-0.110341,51.597442,3,1,1,5,31,E09000014,3,105,6,30,0,0,0,1,1,1,1,1,E01002098,1321,519
200801YR90530,531640,189300,-0.101241,51.587133,2,1,1,6,31,E09000014,3,105,6,30,3,105,5,1,1,1,1,1,E01002003,1322,964
200801YR90532,530890,188080,-0.112516,51.576344,3,2,1,7,31,E09000014,6,0,1,30,1,0,0,1,1,1,1,1,E01002062,1323,1039
200801YR90534,533360,188670,-0.076668,51.581067,3,2,1,2,31,E09000014,3,503,6,30,8,0,0,1,1,1,1,1,E01002046,1325,459
200801YR90536,533690,191370,-0.07088,51.605253,3,2,1,7,31,E09000014,5,0,6,30,3,0,0,4,1,1,1,2,E01002034,1330,39
200801YR90537,530090,188650,-0.123843,51.581651,3,1,1,1,31,E09000014,6,0,6,30,3,0,0,1,1,1,1,2,E01001990,1324,884
200801YR90538,531000,190020,-0.110206,51.593752,3,2,2,1,31,E09000014,4,151,6,30,3,138,0,1,1,1,1,2,E01002030,1282,779
200801YR90539,533820,190130,-0.069477,51.594079,3,2,1,6,31,E09000014,3,10,6,30,3,1010,5,4,1,1,1,2,E01001979,1301,1224
200801YR90540,530880,189410,-0.112164,51.588298,3,2,2,6,31,E09000014,3,504,6,30,0,0,0,1,1,1,1,2,E01002003,1329,764
200801YR90541,531340,190520,-0.105113,51.598167,3,2,1,6,31,E09000014,3,109,6,30,0,0,0,1,1,1,1,2,E01002033,1329,1049
200801YR90542,531880,189280,-0.097787,51.586897,3,1,1,6,31,E09000014,3,504,6,30,3,0,0,1,1,1,1,2,E01002048,1322,1034
200801YR90546,529510,190880,-0.131387,51.601825,3,2,1,4,31,E09000014,4,106,6,30,0,0,1,1,1,1,1,1,E01001962,1327,519
200801YR90547,532060,190530,-0.09472,51.598088,3,2,1,4,31,E09000014,3,109,6,30,3,0,5,1,1,1,1,1,E01002028,1327,1171
200801YR90548,530880,191400,-0.111423,51.606182,3,2,1,5,31,E09000014,3,105,6,30,3,0,1,1,1,1,1,1,E01001969,1328,954
200801YR90551,532580,191380,-0.086896,51.605605,3,2,1,3,31,E09000014,5,0,6,30,0,0,0,1,1,1,1,1,E01002093,1333,1081
200801YR90552,530940,190560,-0.11087,51.598619,3,1,1,4,31,E09000014,3,105,6,30,0,0,5,1,1,1,1,1,E01002105,1334,859
200801YR90553,531280,189900,-0.106211,51.592609,3,1,1,4,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,1,E01002026,1334,769
200801YR90554,528460,189180,-0.147161,51.586788,2,1,2,4,31,E09000014,5,0,6,30,3,550,0,1,1,1,1,2,E01002022,1334,1105
200801YR90556,535150,191120,-0.049907,51.602658,3,2,2,7,31,E09000014,3,1055,3,40,0,0,0,1,1,1,1,1,E01002037,1337,939
200801YR90557,531830,188200,-0.098913,51.577203,3,2,1,3,31,E09000014,3,105,6,30,3,0,4,1,1,1,1,1,E01002002,1340,1134
200801YR90559,534730,190800,-0.05609,51.599883,3,2,1,3,31,E09000014,4,137,6,30,3,0,1,1,1,1,1,1,E01002075,1256,829
200801YR90561,532040,190000,-0.095208,51.59333,3,2,1,1,31,E09000014,6,0,6,30,6,0,0,4,1,1,1,1,E01002083,1338,1354
200801YR90562,530880,190610,-0.111717,51.599082,3,1,1,2,31,E09000014,3,109,6,30,0,0,5,1,1,1,1,1,E01002098,1339,469
200801YR90564,531020,190380,-0.109783,51.596983,3,2,1,5,31,E09000014,3,105,6,30,7,109,0,1,1,1,1,2,E01002029,1335,1004
200801YR90565,531880,187900,-0.098305,51.574496,3,2,1,3,31,E09000014,3,105,6,30,3,0,5,1,1,1,1,1,E01002058,1263,779
200801YR90566,533880,191650,-0.068031,51.607724,3,2,1,3,31,E09000014,3,1010,6,30,3,0,0,1,1,1,1,1,E01002034,1368,879
200801YR90568,535180,191000,-0.04952,51.601572,3,2,1,1,31,E09000014,3,1055,3,30,0,0,0,4,2,2,1,1,E01002075,1338,1254
